2016,Up/down,2015,2014,2013,Name,Nationality,Club at Dec 20 2016,Domestic league,Age at 20 Dec 2016,RAW TOTAL,HIGHEST SCORE REMOVED,FINAL SCORE,VOTES CAST,No1 PICK,JUDGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,JUDGES' NUMBERS ARE ALLOCATED AT RANDOM AND BEAR NO RELATION TO THE ALPHABETICAL LIST OF JUDGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,CLICK HERE FOR FULL LIST OF JUDGES AND RULES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,Gylfi Sigurdsson,Iceland,Swansea City,England,27,64,20,44,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,12,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,2,,,,,,,,,,,1,,,15,,,,,,,,,,20,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,,,,,,
110,,50,40,23,Marco Reus,Germany,Borussia Dortmund,Germany,28,73,29,44,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,10,,,,,,9,,,,7,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
111,,,,,Gabi,Spain,Atlético Madrid,Spain,33,82,39,43,5,0,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
112,,136,,60,Gary Medel,Chile,Internazionale,Italy,29,72,30,42,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,5,,,,
113,,,,,Grzegorz Krychowiak,Poland,PSG,France,26,61,21,40,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,21,13,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,79,,65,Petr Cech,Czech Republic,Arsenal,England,35,52,15,37,8,0,,2,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,10,,,,,,,,,,,2,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
115,,179=,,,Andre Gomes,Portugal,Barcelona,Spain,24,61,24,37,5,0,,,,,,,,,,,,,,,1,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
116,,,,,João Mário,Portugal,Internazionale,Italy,23,65,29,36,5,0,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,16,4,,,,,,,,,,12,,,,,,,,,,,,,,,,,
117,,198=,,,Hatem Ben Arfa,France,PSG,France,29,64,30,34,7,0,13,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,56,,,Raphaël Varane,France,Real Madrid,Spain,23,56,22,34,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,22,,,,,22,,,,,,,,,
119,,105,,,Serge Aurier,Ivory Coast,PSG,France,24,51,17,34,5,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,94,,,Sebastian Giovinco,Italy,Toronto,USA,29,45,12,33,8,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,8,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,
121,,49,21,37,Xabi Alonso,Spain,Bayern Munich,Germany,36,52,21,31,5,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,8,,,,,,,,,,,
122,,198=,,86,Marquinhos,Brazil,PSG,France,23,40,15,25,6,0,,5,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,15,,,,,,,,,,,,1,
123,,,,,Kalidou Koulibaly,Senegal,Napoli,Italy,25,32,11,21,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,11,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAILED TO MEET MINIMUM OF FIVE VOTES CAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,64,61,,Yacine Brahimi,Algeria,Porto,Portugal,27,70,26,44,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,19,,,,,,
125,,29,18,19,Yaya Touré,Ivory Coast,Manchester City,England,34,71,30,41,4,0,,,,,,,,,,,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,Adam Lallana,England,Liverpool,England,28,52,15,37,4,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,7,,,,,,15,,,,,,,,,,,,,,,
127,,65,,,Carlos Bacca,Colombia,Milan,Italy,30,39,12,27,4,0,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,8,,,,,,,,,,,,
128,,157=,,,Eduardo Vargas,Chile,Hoffenheim,Germany,27,58,32,26,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,2,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,
129,,52,,110,Willian,Brazil,Chelsea,England,28,52,26,26,3,0,,,,,,,,17,,,,,,,,,,,,26,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,Franco Armani,Colombia,Atlético Nacional,Colombia,30,45,20,25,3,0,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,60,43,28,Wayne Rooney,England,Manchester United,England,31,54,29,25,2,0,,,,,29,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,115,,121,Claudio Marchisio,Italy,Juventus,Italy,30,42,20,22,3,0,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
133,,134,,,Omar Abdulrahman,UAE,Al Ain,UAE,25,53,32,21,4,0,,,,,5,12,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,140,,,William Carvalho,Portugal,Sporting,Portugal,25,41,20,21,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,
135,,126,,,Son Heung-min,South Korea,Tottenham Hotspur,England,25,40,19,21,3,0,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
136,,116=,56,,Juan Cuadrado,Colombia,Juventus,Italy,28,56,35,21,2,0,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,42,29,21,Andrea Pirlo,Italy,New York City FC,USA,37,39,19,20,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,19,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,Christian Pulisic,USA,Borussia Dortmund,Germany,18,25,10,15,3,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
139,,,,,Birkir Bjarnason,Iceland,Basel,Switzerland,28,25,11,14,4,0,,,,,,,,,,,,,,1,,,,11,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
140,,146=,,101,Christian Eriksen,Denmark,Tottenham Hotspur,England,24,44,30,14,3,0,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,78,38,70,Arda Turan,Turkey,Barcelona,Spain,30,34,20,14,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,
142,,91,84,94,Isco,Spain,Real Madrid,Spain,24,38,25,13,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,25,,,,,,,,,,,,
143,,217=,,,Marc-André ter Stegen,Germany,Barcelona,Spain,24,32,20,12,4,0,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
144,,17,41,46,Carlos Tevez,Argentina,Boca Juniors,Argentina,33,24,12,12,4,0,,,,,2,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,66,,Edin Dzeko,Bosnia-Herzegovina,Roma,Italy,30,22,10,12,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
146,,139,,,Jonas Gonçalves Oliveira,Brazil,Benfica,Portugal,32,37,27,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,169,,,Sami Khedira,Germany,Juventus,Italy,29,29,19,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,
148,,127,,,Lorenzo Insigne,Italy,Napoli,Italy,26,20,10,10,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,167,,,Bernardo Silva,Portugal,Monaco,France,22,16,7,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,
150,,198=,,,Alessandro Florenzi,Italy,Roma,Italy,25,20,11,9,2,0,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,80,24,34,Mario Götze,Germany,Borussia Dortmund,Germany,25,21,13,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,13,,,
152,,144,,,Francis Coquelin,France,Arsenal,England,25,18,10,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
153,,,,,Marcus Rashford,England,Manchester United,England,19,25,17,8,2,0,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,Andrea Belotti,Italy,Torino,Italy,23,11,4,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,72,,117,Jordi Alba,Spain,Barcelona,Spain,27,22,16,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156=,,89,,,Alex Teixeira,Brazil,Jiangsu Suning,China,26,9,4,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
156=,,,,,Anthony Modeste,France,FC Cologne,Germany,28,11,6,5,3,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
158,,,,,Ivan Perisic,Croatia,Internazionale,Italy,27,19,14,5,2,0,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,190=,,,Marcelo Díaz,Chile,Celta Vigo,Spain,29,16,11,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160=,,122=,,,André Ayew,Ghana,West Ham United,England,27,7,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,,,,,
160=,,,,,Arkadiusz Milik,Poland,Napoli,Italy,22,7,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160=,,,,,Fedor Smolov,Russia,Krasnodar,Russia,26,13,9,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,Jose Fonte,Portugal,Southampton,England,33,27,23,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,Walter Montoya,Argentina,Rosario Central,Argentina,23,7,4,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
165=,,,,33,Mario Balotelli,Italy,Nice,France,26,17,15,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,
165=,,,,,Paulinho,Brazil,Guangzhou,China,28,12,10,2,3,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
165=,,,,,Virgil van Dijk,Netherlands,Southampton,England,25,17,15,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165=,,125,,,Felipe Anderson,Brazil,Lazio,Italy,23,6,4,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
165=,,106,,,John Stones,England ,Manchester City,England ,22,14,12,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165=,,,,,Kelechi Iheanacho,Nigeria,Manchester City,England,20,5,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171=,,98,,,Andriy Yarmolenko,Ukraine,Dynamo Kyiv,Ukraine,27,10,9,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171=,,122=,95,50,David Luiz,Brazil,Chelsea,England,30,7,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
171=,,,,,Hakim Ziyech,Netherlands,Ajax,Netherlands,23,19,18,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171=,,59,,,Hulk,Brazil,Shanghai IPG,China,30,2,1,1,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171=,,,,,Macnelly Torres,Colombia,Atlético Nacional,Colombia,32,18,17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
171=,,190=,,,Quincy Promes,Netherlands,Spartak Moscow,Russia,25,6,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
171=,,,,,Sardar Azmoun,Iran,Rostov,Russia,21,4,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,Elseid Hysaj,Albania,Napoli,Italy,22,31,31,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,143,97,38,Daniele De Rossi,Italy,Roma,Italy,33,29,29,0,1,0,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,Davidson Sanchez,Colombia,Ajax,Netherlands,20,27,27,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,Fred,Brazil,Atletico Mineiro,Brazil,33,26,26,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,Bradley Wright-Phillips,England,New York Red Bulls,USA,31,22,22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,Robinho,Brazil,Atlético Mineiro,Brazil,32,22,22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,David Villa,Spain,New York CIty FC,USA,35,21,21,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178=,,,,,Marcos Danilo Padilha,Brazil,Chapecoense,Brazil,31 (deceased),21,21,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
